#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-02T06:14:58 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-02T06:14:58	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/527/7438/catalog&-out=MaNGA&-out=logMstar&-out=VelG1Re&-out=e_VelG1Re&-out=VsigST1Re&-out=VelST1Re&-out=e_VelST1Re&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_75277438
#Name: J/MNRAS/527/7438
#Title: MaNGA kinematic catalogue (Ristea+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	creator=Ristea A.	    First author or institution
#INFO	cites=bibcode:2024MNRAS.527.7438R	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/527/7438	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.75277438	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-05-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_527_7438_catalog:
#Name: J/MNRAS/527/7438/catalog
#Title: Catalogue of the kinematic properties of MaNGA DR17 galaxies
#Column	MaNGA	(A9)	MaNGA ID of the galaxy, the same as in drpall_v3_1_1 (mangaid)	[ucd=meta.id.parent]
#Column	logMstar	(F6.3)	log of the stellar mass (log_Mstar)	[ucd=phys.mass]
#Column	VelG1Re	(F19.15)	? Ionised gas rotational velocity at 1Re, from the centred and inclination-corrected rotation curve (Vel_G_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1Re	(F19.16)	? Error in ionised gas rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1Re)	[ucd=stat.error]
#Column	VsigST1Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VelST1Re	(F19.15)	? Stellar rotational velocity at 1Re from the centred and inclination-corrected rotation curve (Vel_ST_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1Re	(F20.16)	? Error in stellar rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_1Re)	[ucd=stat.error]
MaNGA	logMstar	VelG1Re	e_VelG1Re	VsigST1Re	VelST1Re	e_VelST1Re
  1-40071	10.673	124.731054745540050	10.8680738073466081	                   	                   	
 1-180522	 9.713	 90.062790022124034	 7.2359575432197811	                   	                   	
 1-605818	10.910	192.381655724110544	 7.0000000000000000	 0.7808437287535812	186.855208099739173	  9.0456358792831715
 1-257825	10.217	141.844009715651396	 9.2420583650535200	                   	                   	
 1-260534	11.315	211.019519884149815	10.0241575553137707	 0.4704414981211320	182.931841317574936	 18.1948784766253766
 1-248848	10.698	201.544374852211774	10.3112493511672234	 0.9217595110875983	189.284645517555077	  8.4322116034201144
  1-47291	10.230	142.224961253730925	 9.5978078006241336	                   	                   	
 1-318089	11.057	218.863062016846527	 7.7991288734450848	 0.9464025207389848	196.445548514844745	  6.8499019310994775
 1-419251	 9.202	 88.799182972160565	12.5580244220282928	                   	                   	
 1-183449	 9.317	 77.058801020425733	11.4051375398482620	                   	                   	
 1-548636	11.079	290.342144971143227	13.3242825039205162	                   	                   	
 1-195355	10.717	153.021532413975621	 7.9934727675364261	                   	                   	
 1-178549	10.131	125.540928014956691	 8.1229561877705514	                   	                   	
 1-542392	11.098	247.619215845777092	 7.0000000000000000	 0.9761366263407524	227.812911788989652	 11.8224201595872067
  1-29749	 9.682	 94.683432412929250	14.7537609171245983	                   	                   	
 1-421777	 9.516	 94.017432266194817	 9.0526252361256940	                   	                   	
 1-135502	10.931	272.915806479007983	 7.0000000000000000	 0.6298222478988911	257.746225710253213	 17.5161816328297846
 1-377780	 9.523	102.960630901294365	 8.1186254740911963	                   	                   	
 1-605305	 9.820	115.669279710039163	 9.4886182099957797	                   	                   	
 1-209407	 9.388	 84.431385460114868	 8.5540269394600941	                   	                   	
 1-281404	 9.734	116.540913384762362	 8.8502932594841255	                   	                   	
  1-24814	10.905	185.578207273993371	 8.3717140690002712	 1.3768322464316662	184.990847018630689	 14.8579245966166091
 1-136307	10.914	197.780660186501649	10.8002113160989026	 0.8051236526326095	186.946727539396250	  9.4656472267595699
 1-249083	11.238	279.461542963499483	10.7871291729896566	 0.2944470994845725	172.429661730831413	 48.1253282438620644
 1-149556	10.717	181.672294344363820	 7.4635481064176705	 0.9732846165153952	165.773649712387453	  9.7896363239039541
 1-300931	 9.629	118.268842558566746	 7.0000000000000000	                   	                   	
 1-319544	 9.302	 89.650250430366782	 7.4857175801268054	                   	                   	
 1-294344	 9.694	 90.925590627575758	 7.0000000000000000	                   	                   	
 1-153153	10.572	166.567006915271520	 8.4021269748548857	 0.7906464662943683	150.317512644245369	 11.3630747739501601
 1-250959	 9.964	 80.660837087423431	 8.4928618386783672	                   	                   	
 1-252522	11.027	278.136578758671419	 7.0000000000000000	 0.7739404420674848	233.046816897735994	  7.9515894473320063
 1-320748	11.295	340.609688664323016	 7.7164359790810373	                   	                   	
 1-626533	10.651	209.212255572933145	 7.9962245515287993	 0.5214976119051836	137.410488629297163	 20.8831983633425011
 1-149610	10.470	167.263414402346740	11.1683364982737920	                   	                   	
 1-256293	11.109	322.761998809291299	13.9528153892631295	 0.7251179465257389	315.261279759628792	  8.9002452501388820
 1-282144	10.244	121.344418065766263	 8.1388967872548097	                   	                   	
 1-278011	10.396	183.998012325687796	11.0988703251440768	                   	                   	
 1-151205	 9.474	 77.009397256190624	 9.3892069785620755	                   	                   	
 1-210736	10.720	152.715563798626619	 7.9586441055714827	 0.9605637322127332	134.753783054033534	  8.6889233564946817
 1-352120	 9.593	 94.693832646461999	 9.5687577971971294	                   	                   	
  1-24172	10.475	159.474794716334770	 8.4514239910680669	                   	                   	
 1-230042	11.245	396.687694974953388	15.6145655171662661	 0.7403590653386452	340.305199620145004	 22.6781886925324621
 1-606005	10.744	206.269664199245852	 7.5241882979268873	 0.9121741740466732	212.641344886071977	  5.5951039102765172
 1-135285	10.916	204.560030880966110	 7.1377990028888281	                   	                   	
 1-164077	11.313	333.542632112631395	15.3739465464295897	 0.3862201245463080	230.530771506585381	 36.8105036879966079
 1-135810	10.697	183.441106286840494	 7.2448518219814897	 0.9841018194538166	172.163643959597209	  7.4807488595100073
 1-335448	10.867	158.447396517077323	 8.7570496878222990	                   	                   	
 1-297854	10.908	184.181208841697810	 8.5025064169551712	 0.9377672701927670	168.635448459052895	 15.9115028191319183
 1-384849	 8.902	 43.631200336134626	 9.7189679515283949	                   	                   	
  1-94748	10.029	117.646151171340946	15.9648666363106422	                   	                   	
  1-79764	10.907	192.189776950664339	 8.8281574056154035	 1.0452318575912227	166.725456590896670	 22.3918309948777789
  1-38398	10.278	121.070214596076880	10.6783174280623694	 0.7564933706972440	113.713468855812607	 11.2132220006777743
 1-150962	10.512	145.102447081588593	 9.4428260870729339	 0.8992656135151458	132.507248780994303	 11.0584754790221211
 1-277290	10.560	 62.688582528846737	 8.4892725378956815	 0.3478578766165298	 63.993186819523672	 10.4743449988531765
  1-77934	 9.135	 64.237439935526069	 8.7806798555151282	                   	                   	
 1-629221	 9.437	 75.389458943993745	12.2156130711278390	                   	                   	
 1-152263	10.498	144.989152047819402	 7.0000000000000000	                   	                   	
 1-626306	10.419	110.954524601806412	 8.5495757772167167	 0.7405142029701736	 96.845433282633408	 11.7018797220393793
 1-603974	11.184	283.267763803238267	 8.0998507619393720	                   	                   	
 1-377978	 9.518	 87.816362152757591	 8.5529444465084978	                   	                   	
 1-321938	 9.220	 47.633572214431545	14.9247750074342882	                   	                   	
 1-376122	 9.528	107.756763342547259	 9.6479333542119541	                   	                   	
 1-335271	11.131	351.297402744053272	13.7502389392379332	 0.4145974542928709	150.595094947989935	 20.0995932584000272
  1-96077	 9.643	 98.487349673598970	 7.0544271432691490	                   	                   	
  1-55513	10.233	124.914970629734327	 9.5963017429328463	                   	                   	
 1-167337	 9.643	 69.952674720052016	10.5493092236946442	                   	                   	
 1-178586	11.298	280.053681073174630	11.1322025641176481	 0.8344301253520162	240.388049854171413	 10.1390632559655742
  1-78143	 9.232	 99.189168647998343	12.6886806411964184	                   	                   	
 1-265772	10.098	104.112691417272003	 9.0129833231992009	                   	                   	
 1-195293	10.827	210.575288792156783	 8.6675096740444815	 1.1168659753725310	194.243337883713082	 11.3876098994353505
 1-626684	10.518	174.922092283333654	 7.7268936917730837	                   	                   	
 1-562167	10.008	131.916452635618782	 8.7573885218057530	                   	                   	
 1-456915	10.598	160.803048300272195	 9.8733135679483226	 1.2523196181442189	173.560245388560531	  5.9650116945102267
  1-25648	 9.231	 71.359040455767357	 9.3533320654045156	                   	                   	
 1-247977	10.705	208.801786182060937	15.7840808522708755	                   	                   	
 1-270440	11.007	226.531895572264801	10.2245273752774359	 1.0445475642298832	218.332516016777902	  8.7930354678818716
 1-248348	10.772	120.242608414506662	 7.6532110073118256	                   	                   	
 1-210822	10.653	177.461883944585253	10.9315399771721609	 1.4540803519330610	162.807779779890495	  7.4094817556529948
 1-599614	11.390	321.310489677115697	10.6675240459551954	 0.9046592373936212	286.945715381409002	  9.1049358274609453
 1-637825	10.988	191.702696598621458	 8.7836116582875086	                   	                   	
  1-79952	 9.796	 82.323017226467499	 9.8543544412534168	                   	                   	
  1-54655	 9.265	100.412433591523268	10.2466315242868795	                   	                   	
 1-210898	 9.414	 75.561270715777098	 8.3302848948522517	                   	                   	
 1-153608	11.207	312.271197207156774	17.1436027509157469	 0.7781909154565048	281.386959038680004	 11.0478810346132477
 1-115357	10.166	107.488795691680451	10.8804651227776432	                   	                   	
 1-605833	10.115	 70.410634611295919	18.6885302470835661	                   	                   	
 1-177965	10.306	156.267724725328321	 8.6601618877585693	                   	                   	
 1-232081	 9.103	107.423434993922626	 8.6257718219618695	                   	                   	
  1-30887	10.621	156.372064738476638	 8.1490407480374607	                   	                   	
 1-422823	11.316	287.392143604470220	 8.3271814486913094	 0.9935510855992318	282.203426888247293	 12.7636577026506917
 1-175935	10.658	208.924616509748773	 8.4399354670007725	                   	                   	
 1-179069	10.848	234.381106485731038	 9.0998811504301322	 0.8412210678441295	223.605752689752279	 11.8840611768267088
  1-78451	10.841	184.088935014092243	 9.9244156731077009	 1.0827158481563357	173.353570305840378	  3.4234639070619108
 1-120750	10.407	159.812318539417504	 8.9927322661629692	 0.7191997903903825	146.840869807095544	 20.3195425533249860
 1-135383	10.314	121.212284036747647	 7.1191747348902936	 0.7166289906383223	107.115029034730867	 13.7283876153031574
  1-78013	 9.766	 99.399300259544560	14.7072642155851021	                   	                   	
 1-379653	11.103	                   	                   	 0.2995451869894147	152.859644085145703	 30.6243253216819653
  1-44880	 8.988	 65.838641760864007	 8.8913225765213078	                   	                   	
 1-135911	10.886	211.280387982757702	 8.6936972997646222	 1.0787569433538060	167.164505021519972	  8.7420984056230058
 1-326068	10.799	198.993219159067564	10.6652450983181808	 0.6519495479832047	169.066489066206771	 13.1714296328819191
  1-33337	 9.203	 71.961773579280319	 9.5997602917933005	                   	                   	
 1-591379	 9.756	 99.806195471834641	12.0187728482142067	                   	                   	
 1-180336	10.516	157.800469070685892	 7.2430098904572651	                   	                   	
 1-575232	11.302	362.112399346387576	19.4330379193911185	 0.6520589224638372	304.212347276326625	 24.6692921918116852
 1-324942	 9.511	 73.921148196197890	 7.6532110073118256	                   	                   	
  1-66655	10.332	150.213308411907491	 8.8783813630069197	                   	                   	
 1-523188	10.717	100.048779229215782	 8.9832322638287359	 0.3272598912707392	 83.123863199361821	 14.3132889977296429
 1-605487	10.248	134.646224060168549	10.3489927772460781	                   	                   	
 1-178342	 9.432	 75.225677748527488	 7.4957060292735358	                   	                   	
 1-250997	10.908	179.403812775292636	 8.4081443872082993	 0.8429789580495038	161.933381516286545	  6.9036240080885900
  1-43651	 9.985	 99.431244483011199	 9.1301384292955952	                   	                   	
 1-135641	10.994	188.515887158324460	10.4223213243461608	 1.0517230574458336	181.554653311835466	  5.9411113099430386
 1-605208	 9.470	 74.203748192960688	 8.8808713233241008	                   	                   	
 1-521918	 9.317	 94.628569282925284	12.7147039703716693	                   	                   	
 1-198153	11.096	268.162215519773042	 8.3611184181597853	 0.8587594381071101	256.227856033100693	 13.3528670842221526
 1-333998	10.512	158.147937319073549	 7.0000000000000000	 1.2344327155231636	151.620920488260310	  6.6397376757059305
 1-166488	 9.799	101.267874160782441	 8.0938921003238136	                   	                   	
 1-399279	10.227	152.965944719418360	 7.0000000000000000	                   	                   	
 1-627411	10.568	172.867423146164413	 7.5131420882996434	 1.2347887953850167	166.615604186237704	  4.7262144110748441
 1-378723	 9.552	 44.289931490005401	 8.2916141666557213	                   	                   	
 1-147514	10.319	145.741112849240551	10.1727919191338838	                   	                   	
 1-401670	 9.934	127.208574254153390	 9.1818041336545200	                   	                   	
 1-285136	10.683	150.234276860215232	 7.0000000000000000	                   	                   	
 1-115365	10.595	205.269754532454556	 8.5004420530028266	 1.1566979304694096	186.039112172859404	  7.6123819476354191
  1-62063	11.383	219.896052404600653	 8.5115120346191517	                   	                   	
 1-272287	10.920	260.774096443367569	 9.0793578755408717	 1.1984436958127114	241.787711834565386	 11.4934234340545345
 1-298490	 9.108	 69.057690172658823	 9.7980881151027717	                   	                   	
12-129618	10.738	213.810695294658046	 7.6532340160061381	                   	                   	
 1-232722	 9.031	 59.843638300599409	11.3057021022488087	                   	                   	
 1-335905	11.121	102.156339191359365	 9.0370070818787624	                   	                   	
 1-294572	 9.446	 85.875912803517181	 7.2552394618493352	                   	                   	
 1-379741	11.076	264.422401680835492	 7.8370054174987942	 1.0247123089735737	241.493797221971136	  7.1031988394484546
 1-149622	 8.350	 75.852257189151274	10.2199849815088815	                   	                   	
  1-25656	10.535	134.678505593831517	 7.0000000000000000	 0.8598908253587438	130.871682650642754	 11.8725259592194785
 1-284197	 9.347	 95.363898066611853	 7.0000000000000000	                   	                   	
  1-37211	11.011	262.613279548242531	 7.7755039972199231	 0.7946296456569613	248.042167632536120	 10.0469728954826287
 1-259142	11.340	289.514753125162315	11.2431088363532083	 0.7164581221097975	271.742261534334034	 18.0851675807798955
12-129646	10.556	183.279073469566470	 7.4421488722758271	                   	                   	
 1-424415	10.719	180.940637603559082	 7.0000000000000000	 1.0987110277167875	164.989063964834116	  6.3487125721399664
 1-177478	 9.935	222.942260231224850	 8.8623808921497904	 0.5611312827108679	230.270224747377256	 27.8272605725207498
 1-333381	11.050	233.638152349888117	20.8513833253400556	 0.5762068177098820	225.005478575238044	 23.3802623011755273
 1-581166	 9.620	 74.678500909139075	 8.1175008084543627	                   	                   	
 1-179247	 9.514	102.616444743156507	 9.1309596437156753	                   	                   	
 1-458137	11.242	290.083014821177244	 8.6221853365102366	 0.6360967446783576	250.631990253973299	 20.0556846138504419
 1-397639	 9.814	115.803752401377324	 9.6159566393174707	                   	                   	
 1-547131	10.479	143.852640772045390	 8.3005568681235520	 0.9299738701334970	127.620027284289577	  9.5416810491623618
 1-179479	11.041	230.895690964504865	 8.1042353510954399	 1.0901506834810577	205.194559447378055	 10.5223526150835731
 1-457097	 9.254	101.875514793365795	 9.3206197276538720	                   	                   	
 1-635330	11.198	192.440883191237106	 7.2439158349056889	 0.7221173815368072	167.320330426662338	 10.9769061223083391
 1-336461	10.939	225.310671402231549	 8.1957649139307200	                   	                   	
 1-120728	 9.586	 86.609491347826747	 8.2719092347609067	                   	                   	
 1-257940	 9.491	 80.880342567253606	10.8071379274265169	                   	                   	
 1-216973	11.174	205.218314277768854	 7.0000000000000000	 0.8313625142455491	204.473780764885134	 15.2359991717929653
    1-811	11.473	377.798068927059262	 8.6339326003512475	 0.7946628619013609	334.139223257916171	 21.2931598761590521
 1-339041	11.261	305.519464815788183	 7.8550546352237962	 0.8288327664190717	266.140065281665898	  6.9727726283745044
 1-445487	10.560	176.812762817550265	 8.3401222654101055	                   	                   	
 1-606955	10.044	107.977881202481569	 8.2282497949869491	                   	                   	
  1-25517	 9.225	 73.470136524802896	 8.2258592012521401	                   	                   	
 1-415848	11.075	187.792114937922292	 7.6093910557700619	 0.9422818663663256	173.270056136742596	  8.7797325275701752
 1-179631	10.198	138.301959004895309	 7.6622566446588802	                   	                   	
 1-209684	10.038	109.030134746237223	10.0013942397730560	                   	                   	
  1-42669	 9.157	 70.943053735037353	 8.3401222654101055	                   	                   	
  1-37547	10.410	121.066484050404824	18.2933078587950249	 0.4143292218108839	 68.284680901881842	 22.0960039536878767
 1-173652	 9.892	121.633676247289259	 8.6609382699648059	                   	                   	
 1-599807	 9.282	 60.856252117591382	12.4614915389320107	                   	                   	
 1-115398	10.315	119.920295617755016	 8.4058170872312132	 0.9709516901100568	110.060595692295863	 12.9571228437662551
 1-409272	 8.953	 52.944283482108759	13.6326043726525459	                   	                   	
 1-287790	11.643	233.196373694829447	13.6793190477440554	 0.8560835594366547	238.520343699055928	 14.9737027616019827
 1-177822	 9.725	 45.545588894385133	 7.9017077298289760	                   	                   	
 1-194947	 9.369	 90.942733142753099	 8.5498286706007924	                   	                   	
 1-604937	10.964	236.280246760733348	 7.6816121885559268	 0.6450198078233067	179.756113475891510	  7.2227868389956420
 1-523033	10.046	119.093655178916009	 7.1839358021906312	 0.8063541146714792	104.844917188374922	 25.1689819540414277
 1-265069	 9.410	 93.184855576749641	 7.6548189497925234	                   	                   	
 1-210355	10.736	181.592153761037537	 7.4040230560154221	 1.1985080606217380	176.101614087855353	  8.7674514563977439
 1-634763	10.895	238.009829422253887	 7.0000000000000000	 1.0041902321115137	217.828105029398102	  8.5219024542020350
 1-123252	10.126	 91.383130195146947	 8.0996175293676664	                   	                   	
 1-319368	10.441	219.588684470561248	 8.1078667275876022	                   	                   	
  1-46428	10.163	144.148448885815299	 9.1818041336545200	                   	                   	
 1-387161	 9.809	 89.581616197681498	28.1573159133118018	                   	                   	
  1-48460	10.158	136.287004966839504	 8.0224660484391368	                   	                   	
 1-153142	10.842	198.979472899938997	 8.8566028806785670	 1.0012972487189928	173.865668511895819	  7.9804931504301413
  1-92670	10.043	 99.498244482147541	 8.3717140690002712	                   	                   	
  1-96659	 9.577	 74.901004790030726	14.0635458775162192	                   	                   	
  1-79664	10.527	165.365337819944443	 8.4382000218678925	                   	                   	
 1-386844	 9.610	101.750628173855205	13.0245733742147891	                   	                   	
 1-604022	11.108	217.542616591930482	 8.4033582052839932	 0.8950182264871840	206.244787087626435	 10.9680359145975697
 1-633549	11.293	364.396648151019804	18.7792229170654039	 0.6999497821055852	389.717200340743830	 13.5243876153024445
 1-175169	10.130	125.176649199155662	 9.7255007980605299	                   	                   	
  1-77565	 9.126	 74.566048958203424	12.6239880331847658	                   	                   	
  1-36970	 9.561	 69.778038936074609	12.0494037787789487	                   	                   	
 1-545967	11.048	272.307912397645907	 7.6195673923961103	 1.0076674981477085	237.449288197294777	 12.2069004512967965
 1-121612	 9.009	 67.265693679369434	 7.5009579129419075	                   	                   	
 1-464063	10.548	144.155140021983868	 9.1536927305955054	                   	                   	
 1-625812	10.140	128.432209759766749	 8.8566028806785670	                   	                   	
   1-2742	10.931	254.376599110417317	 8.3401222654101055	 1.0788511087793691	241.240179369628549	 14.2226987627332289
 1-281883	 9.436	 89.461064779312395	 9.2203579976572776	                   	                   	
  1-46358	10.004	139.818096953763558	 9.0300617243841472	                   	                   	
  1-23877	10.641	156.409895784132004	12.4793361017939031	 0.8691224318619492	152.112568957869314	 13.8571693572649366
 1-623447	10.526	157.794133928945314	12.3664265496690184	 0.5668775724295233	145.583915338179054	 13.0434624312427943
 1-261013	10.170	105.019330875820003	 9.9179032600852377	                   	                   	
   1-2125	10.838	209.067125681952035	 9.9337642818476812	 0.7936062939817002	188.429238094657734	 12.7122260546743373
 1-456376	 9.970	139.947285265162520	 8.0211680007995785	                   	                   	
12-192120	10.891	193.448627256878837	11.3497991825623217	                   	                   	
 1-522240	 9.467	 96.525544647999169	 8.1037975494161092	                   	                   	
 1-173605	10.790	185.245553463675037	 7.7963169286164931	 0.8324282613450610	151.310741591594365	 11.5046742568121321
  1-53172	11.018	106.377260174784496	11.6448641781908293	 0.3154956716920995	118.515972116507669	 18.5999313108345916
 1-118496	11.253	196.656524962686944	15.9458050834532088	 0.7615249671761216	202.299244254834889	 13.4396460875140065
  1-26406	11.267	200.873084541058120	 9.6593138699329089	 0.7554921559693168	212.039714491529310	 21.0768535573169444
  1-44693	10.492	149.684318794239630	 8.3005568681235520	 1.0513776060678035	137.808384335990269	  9.6845537162083541
 1-261029	 9.571	109.152289942465572	10.1915857514794386	                   	                   	
 1-209537	11.166	294.049039451402678	 8.3557895174337649	 0.8708082426908976	275.159005035694236	 13.5939535459437479
 1-523065	10.607	138.976775485692485	26.8341016848907365	 1.0401327456892375	145.846429775155968	  9.2604771860120856
 1-481860	10.604	 76.240142040005878	 8.9130286527281548	                   	                   	
 1-272315	10.166	126.468326308775715	 8.6679485483329177	                   	                   	
 1-456610	10.624	                   	                   	 0.4933610115084718	179.783662702314842	 15.2060141582653792
 1-122623	11.574	325.606833776507699	 7.3237105454284901	 1.0210527254661697	307.827204420713713	 18.2054146128487702
 1-384253	 9.800	126.934406557759530	13.0851176751703306	                   	                   	
 1-149454	11.524	346.113007783387502	14.3687926747124894	 0.6192520468003342	271.938982441433609	 17.8509680149057246
 1-384095	10.355	140.610245992663465	 7.4421488722758271	 1.0197396287309246	115.339273203531249	 11.4743754432866361
  1-94169	 9.268	 81.394920803703215	 8.1810611303538980	                   	                   	
 1-149678	11.048	238.506705241285459	 7.8557472858125035	 1.2780718519068073	226.085546701513977	  9.4478194463979612
 1-624536	 9.453	101.585217382610594	 9.2089356067987911	                   	                   	
 1-120050	 9.049	 68.887006542703134	13.0944198661330837	                   	                   	
  1-36621	 9.748	 78.436849850311347	 8.4570630784162137	                   	                   	
 1-635999	11.427	131.606320088748134	 7.1140639271432224	 0.4045045406829774	122.346259073998255	 22.9440691969532509
 1-316945	10.836	148.282488628478518	 9.7131704095448228	 0.6247440242862476	125.669938515325697	 11.5031457062034619
 1-523085	10.926	137.580274014180418	 7.0000000000000000	 0.7886288601434219	136.253158302412942	 11.6084278466748394
 1-153155	10.124	132.038447770627613	 9.4896811543895190	 0.8523167278516809	105.173015152406236	 12.7336132602918131
  1-52037	 9.201	 55.446769958211405	 7.1367609487690880	                   	                   	
 1-558442	11.459	385.984248523829194	10.1261374740224710	 0.9027641446054898	350.219784615648450	 20.7296373725286358
 1-606022	10.755	175.699314888885112	 8.6190325581893141	 1.0213352429982858	156.273448264267586	  8.7822055082076211
 1-548157	10.825	178.901004267681998	 8.6181373918398112	 0.6023688775715134	182.855957181258702	 15.4607363238316289
 1-603032	10.378	149.514870308674887	 7.9309542173352447	 1.0259325069420857	141.541088926777036	 13.0388104744567759
 1-285728	10.770	162.090885073420509	 7.7212688969660048	                   	                   	
 1-318315	10.824	213.973333052138798	 9.6469628355728947	                   	                   	
 1-269177	10.477	149.787626995707456	 8.2535028061574085	 0.8571994438760606	139.698464953570834	 16.5605446220297452
 1-386453	 9.690	 99.851481110832111	10.8545246160690656	                   	                   	
 1-201913	11.361	228.384644098264687	 8.3271871747443331	 0.7424114218088264	219.359524008556207	 29.0156310438188498
  1-83430	10.797	176.410318712340711	 7.7245338166728015	 1.1781293209127122	167.230317552216036	 12.2503049492195117
 1-604821	10.335	156.166804339080016	 8.0382179295732801	                   	                   	
 1-626493	10.284	146.898452909511860	 8.1043794924405361	                   	                   	
 1-635647	11.332	301.662758641823871	 8.7781692502900608	 1.1811252509630641	283.619135658974585	 10.5478264988718369
 1-323794	10.715	 74.867676214592507	14.9385229354904716	                   	                   	
 1-446131	10.812	193.224527904766944	 9.6285544678774642	                   	                   	
 1-151408	10.175	121.962098151883424	 8.3200056860835545	                   	                   	
 1-294261	 8.904	 81.326606444452082	16.0756019901796385	                   	                   	
  1-76456	10.220	122.561182552068686	 8.3756317400913396	                   	                   	
   1-2511	10.970	234.387705477801234	 9.0586274586926798	                   	                   	
 1-260943	10.538	202.522257221043503	 7.8190585341043093	                   	                   	
 1-605714	10.136	118.637757887898701	 7.1289168411432744	                   	                   	
 1-614456	11.624	308.711477279909673	11.1523786890929184	 1.3554794523846774	296.859169071597194	 10.0917552806042039
 1-634329	10.974	212.527417331354258	 8.4021269748548875	 0.7393841622408531	180.634177632262208	  9.8287321866574153
 1-402467	 9.984	110.154135212167603	 7.7078399034657537	                   	                   	
 1-547120	 9.568	117.505019278450291	 7.8370054174987951	                   	                   	
 1-245497	11.378	350.902882949943717	 7.1127432553251557	 1.0195717069071026	342.152016537930706	 15.7183732615191545
  1-41758	10.504	150.380267295217379	 7.3688646054813312	                   	                   	
 1-569177	10.957	                   	                   	 0.3309851174311798	119.190097947091516	 23.7431210491164073
  1-37388	11.305	195.793283391284973	15.8054471655024535	 0.6094880889429382	194.935618102969585	 22.8869399681466383
 1-605884	10.553	179.460386090584535	 7.0000000000000000	 1.1513417195678119	160.812458643701575	  6.8123524463376679
 1-415475	11.286	212.703297579446769	10.6301716831049262	 0.7472844879071233	205.387765275679499	  4.9244738682895779
 1-631727	 9.694	 44.193165029030794	 8.3685597692436069	                   	                   	
  1-36897	 9.694	 38.657488345600981	 7.8726836717037312	                   	                   	
 1-149054	10.043	132.428000591156120	 7.6232447598520183	 1.0269972943119252	135.711708988623855	 16.3255749147198479
  1-94403	10.985	239.327065346222355	 7.0000000000000000	 1.1406934924413243	224.540546820313921	  9.9940861903721601
  1-80003	10.398	121.000434360482174	 8.3665539506654412	 0.8727889074437980	123.044884996337061	 11.9442036734861858
  1-78856	11.100	187.723806141868408	 9.6407270869273738	 1.3428580419039795	197.953913837076897	 36.1210814239710629
 1-457815	 9.904	115.540883705280464	10.0524540389400556	                   	                   	
 1-606079	 9.406	 78.177195344991446	 7.5760251458017747	                   	                   	
  1-71869	10.769	247.614609234256136	17.7017257905901602	                   	                   	
 1-210403	11.236	361.187088556047627	20.4439706846292069	 0.5262685288072063	353.208130486464654	 23.5318539063307632
 1-605640	 9.609	 81.879356985399482	 7.2322322913149595	                   	                   	
 1-252202	10.710	160.842193726196143	 8.1388667925796145	 1.0970506652452461	171.811882259314984	  6.8561292364479653
 1-626483	 9.295	 76.201912897544503	 9.5902682101344858	                   	                   	
 1-197842	10.613	161.449511816389361	 7.4635481064176705	                   	                   	
 1-558175	11.548	                   	                   	 0.2432056167543406	124.935246638767012	 30.6823563891998532
 1-275456	10.639	198.224422835758105	10.2606409203536639	 0.8690304735317483	162.702633648670428	 12.9904842076278015
  1-72413	 8.955	 72.448975901504241	19.8783887449156111	                   	                   	
 1-147685	10.171	112.725706139004529	 9.0790651346080544	 0.8028662154136391	108.938991300046808	 28.0906558357542124
 1-590252	10.842	203.438877789289165	 9.0965308114927410	 1.1236252751602911	176.962438210915195	 11.1072896752498824
 1-258777	10.235	132.738267256599556	 9.6786939817934723	                   	                   	
  1-77704	10.521	170.068317957516058	 8.4075563055739231	 0.8677573090132713	146.354063001083830	  8.5900229233905669
 1-569095	10.870	152.386332270158164	 7.4004209520545174	 1.0092929068131893	195.662649387561629	 13.5743269401557463
