#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-02T06:03:28 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-02T06:03:28	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/527/7438/catalog&-out=Plateifu&-out=logMstar&-out=VelST1Re&-out=e_VelST1Re&-out=VsigST1Re&-out=VelG1Re&-out=e_VelG1Re&-out=VsigG1Re&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_75277438
#Name: J/MNRAS/527/7438
#Title: MaNGA kinematic catalogue (Ristea+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	creator=Ristea A.	    First author or institution
#INFO	cites=bibcode:2024MNRAS.527.7438R	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/527/7438	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.75277438	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-05-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_527_7438_catalog:
#Name: J/MNRAS/527/7438/catalog
#Title: Catalogue of the kinematic properties of MaNGA DR17 galaxies
#Column	Plateifu	(A11)	Plate-ifu of the observation, the same as in drpall_v3_1_1 (plateifu)	[ucd=obs.field]
#Column	logMstar	(F6.3)	log of the stellar mass (log_Mstar)	[ucd=phys.mass]
#Column	VelST1Re	(F19.15)	? Stellar rotational velocity at 1Re from the centred and inclination-corrected rotation curve (Vel_ST_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1Re	(F20.16)	? Error in stellar rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_1Re)	[ucd=stat.error]
#Column	VsigST1Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VelG1Re	(F19.15)	? Ionised gas rotational velocity at 1Re, from the centred and inclination-corrected rotation curve (Vel_G_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1Re	(F19.16)	? Error in ionised gas rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1Re)	[ucd=stat.error]
#Column	VsigG1Re	(D23.16)	? Ionised gas rotational velocity to dispersion ratio integrated within 1Re (Vsig_G_1Re)	[ucd=phys.veloc;arith.diff]
Plateifu	logMstar	VelST1Re	e_VelST1Re	VsigST1Re	VelG1Re	e_VelG1Re	VsigG1Re
  8336-9102	10.362	                   	                    	                   	111.582020668039490	 8.4829580821953812	 2.1820529095133332e+00
  7991-9101	10.079	                   	                    	                   	123.228403368120709	 9.9947776446028396	 2.6011257582258414e+00
  9881-9102	 9.628	                   	                    	                   	 62.455385561386194	 9.3047399340525789	 1.0292572691094912e+00
  8999-9102	 9.362	                   	                    	                   	 95.723455563675202	10.8298175212001233	 2.1319909385672187e+00
  8335-9102	 9.227	                   	                    	                   	 83.526843296577738	 7.0000000000000000	 2.5691215691212053e+00
 8937-12703	10.478	110.185768562020201	 15.9535377025608902	 0.9108742277606268	140.928668071884516	 9.9012678407975763	 1.5097073447286053e+00
  8593-9102	 8.998	                   	                    	                   	 54.991447817955844	12.4231219790167629	 1.0887341908029764e+00
11752-12702	11.137	213.921136589193566	 18.0961801307391710	 0.6019391852786964	234.692898356274640	 7.0000000000000000	 1.6378237574471339e+00
  8320-9101	10.170	109.942626915041160	 35.1007220526296777	 0.6314142516637048	108.924594738142900	11.5224395091564489	 1.4641023585493416e+00
  8077-6101	10.715	                   	                    	                   	184.580967350632051	21.8818145386844591	 9.2236285330081136e-01
  8149-9102	10.151	117.902699932601934	  6.9029712996173496	 0.8762963246958759	131.503646360449665	 9.8342538532379695	 1.8320529870012212e+00
 8943-12703	 9.615	                   	                    	                   	 94.246377169067699	 8.2157551020723787	 2.2326555874040386e+00
 8075-12703	10.241	112.363520270141464	 19.1411605009242543	 1.1420982735741676	130.146279345513221	 8.7300462244204216	 2.2706371948262745e+00
 12511-6104	 9.116	                   	                    	                   	 81.879030236646997	 7.0000000000000000	 2.5347545219863452e+00
  9025-6104	11.286	167.248241204315264	 14.9908257686213098	 0.6061510704408428	187.706988782601684	13.5567106280600065	 2.7885450303954151e+00
 10492-9102	10.800	138.827385145682541	 13.6668837730026240	 0.6028805672932388	153.682884002713365	 7.7988984133860964	 2.8861819455691888e+00
 8462-12703	10.125	                   	                    	                   	121.290234217686162	 7.7041606918096983	 2.5239968855319197e+00
  9499-9101	10.787	144.377196301997856	 14.2658866636484092	 0.6849823641039439	190.672641558389046	 7.0000000000000000	 2.2501424839927662e+00
  8250-9102	10.976	147.026203737064208	 19.2622659521893809	 0.3811395492971606	282.207163761939228	 7.9477831330189250	 1.8579890793594291e+00
  8148-9101	 9.809	108.565849332459294	 21.1880166318426149	 0.7538217993438454	                   	                   	
  8941-6104	 9.364	                   	                    	                   	 64.719300804493656	10.2021578151102172	 1.4056010024370764e+00
  9484-9101	11.115	252.793980605482176	  8.9579060307194318	 1.0526505531363313	276.696869768284671	 7.7143667048960722	 4.6421942127697520e+00
  8456-6101	10.584	120.182756701570739	 33.1231895639534599	 0.3247760681257300	 60.445189648040270	22.7008102797969045	 4.1549392957950620e-01
 10514-9101	10.043	                   	                    	                   	120.665863744998759	 9.1793909458466363	 2.7798625319220682e+00
  8980-9101	10.613	151.309205612137987	  7.1366836593846275	 1.0501055202660443	171.241541547560587	 9.5458040458237647	 3.0535130827003729e+00
 7972-12703	10.103	                   	                    	                   	 43.307065653293463	14.6429877243751196	 2.4901320589815376e-01
  8606-3702	10.542	                   	                    	                   	114.017862854077322	14.7421007019385524	 7.6995391544680791e-01
  7981-6102	11.279	186.294818258909459	 19.6568691336395389	 0.6600923041560726	218.955607485551297	 9.1584952939626696	 2.2086486207253868e+00
  9095-9102	10.677	176.139477152755660	  8.1127555837125058	 0.9785388946583612	195.290572178306149	 8.0973232869328537	 3.5599185409772103e+00
  8332-9102	10.913	124.210469327345876	 12.2636903793047765	 0.6245681856463700	139.941192800004842	 7.8159274600182833	 1.0590371495905211e+00
 8262-12704	10.386	                   	                    	                   	175.866251704357381	10.0108315831469810	 3.2668221341037302e+00
 10512-9102	10.305	 90.920580847979650	 13.7437107960619720	 0.8260990626595708	                   	                   	
  9086-6101	11.395	                   	                    	                   	270.778138816459375	11.9298429977662632	 2.2085138164919349e+00
11743-12702	10.138	                   	                    	                   	 60.015986017407798	 7.0000000000000000	 2.0015885305950345e+00
 8725-12705	11.458	230.985528590133413	 25.3665528462676697	 1.2944981195078502	272.882514752613645	10.8034039939600390	 3.2176431804187469e+00
11748-12704	 9.996	                   	                    	                   	114.758065146115584	 8.0180152576127686	 2.4334319103741473e+00
 12085-3704	 9.398	                   	                    	                   	 92.504724314323283	13.6591072681045080	 1.7542123574267769e+00
 10216-6102	10.819	                   	                    	                   	241.462958644936123	 9.0395860291413488	 2.8289636388817607e+00
  9042-9102	10.727	202.776714693799534	  8.8062440730928682	 1.1462424858825735	211.692279459213296	 7.9747234882688236	 3.9776600468115753e+00
 12490-9101	10.488	154.351067118218793	 13.9874549041251584	 1.0908502507363018	165.400494097280415	11.0241316155254019	 1.6174063693730387e+00
 12679-9102	11.414	261.647968975878712	 35.1587481487366915	 0.8867560888963023	290.174075760028927	 7.7017942499164560	 2.5889436165608646e+00
12651-12702	10.226	                   	                    	                   	128.586534362015527	 9.5540402594019049	 1.8428937261900180e+00
  9192-9102	11.066	220.517348001281505	 15.4991500210225617	 0.7951896143312699	262.635670423304077	 9.4928725861124974	 1.7835795738870257e+00
 7958-12702	 9.572	                   	                    	                   	 88.508107059273243	12.4533096259522189	 1.7032418861999536e+00
  9184-9102	 9.441	                   	                    	                   	111.225924470344054	 8.9449337894052992	 1.9869734301618029e+00
 8440-12703	 9.774	                   	                    	                   	105.122481942014232	 9.1072123513439500	 2.5153882272147161e+00
 9088-12701	11.151	199.542391067349058	 10.7619081021725904	 1.2016174362215473	224.193811894296744	 9.2698712738754967	 2.1689692714267683e+00
  8550-9101	 9.982	                   	                    	                   	 95.281465011327782	12.3275920451859093	 2.0576655987577435e+00
  8592-9101	10.572	                   	                    	                   	217.674996544079050	 8.8239169988211028	 3.4714179599621144e+00
  8981-9102	 9.398	                   	                    	                   	 66.780089190819524	10.2428896512100405	 1.9868691764176882e+00
12652-12704	10.217	                   	                    	                   	135.430828794520039	12.1111016268713581	 2.1169678057629842e+00
  7978-9102	10.143	                   	                    	                   	139.736277248000761	 8.6546941031633686	 3.1887112947616703e+00
  8337-9101	 9.215	                   	                    	                   	 65.761864529832991	 9.3871734247653063	 1.3558842995001479e+00
 8934-12704	10.467	111.747978074945877	 15.2864485543911535	 0.5374389932877509	                   	                   	
 11982-9102	10.832	119.217309892797374	 14.8428400082726206	 0.4039466581450241	                   	                   	
  8444-9102	11.215	262.152741056512411	 18.7141936134198197	 0.5434090272855182	347.969991733279585	 7.0000000000000000	 2.0931854098221820e+00
 11024-9101	 9.957	                   	                    	                   	118.930604173270751	 7.0217784823283518	 3.0137079659989330e+00
11010-12703	 9.887	                   	                    	                   	102.272036572511468	 7.3541808082431857	 1.9652706913039946e+00
 12483-9101	10.346	122.856292193628548	  8.3516926806694016	 0.9846156177758588	137.413949995871576	 7.0000000000000000	 2.2767516092886297e+00
  9872-6102	 9.236	                   	                    	                   	 63.786315311211460	 7.8805749539483214	 1.7285354490131313e+00
 9509-12701	10.160	 68.419907692724706	 29.3005115590496779	 0.5676515739879614	 95.144275697950491	 8.1106363587914760	 1.4116721578175384e+00
12684-12701	11.163	165.150498057841332	 16.6608503036288660	 1.0305103320553706	171.321925022860682	 8.2731263544544191	 1.0411285342220640e+00
 8320-12704	10.014	                   	                    	                   	123.632529101217500	 7.8155842739010595	 2.7928652536932583e+00
  8932-9102	10.023	105.528563867988453	 20.3646682043053602	 0.5722610555992056	157.125100268184269	 9.1489966111748071	 2.0859687543071974e+00
  8239-9101	10.149	                   	                    	                   	131.968577466681552	 7.7511322225190922	 3.1971651347768870e+00
  9029-9101	10.871	 89.008500101701145	 21.2134522431852730	 0.3481012468182730	170.917387667347441	10.5975777473108010	 1.1151037926107437e+00
  8154-9102	10.515	164.871057766059181	 10.8134582330500120	 0.9748844418571980	181.167139914641439	 7.0000000000000000	 4.1454339492649916e+00
 11956-3703	11.439	251.160144177264669	 42.2080101127993856	 0.5432017330912079	307.349914104390962	 9.6523969593859835	 2.4309290182826939e+00
 8312-12704	10.474	                   	                    	                   	134.530919074123489	14.5560619819104993	 7.8379346476698186e-01
 11954-9102	 9.640	                   	                    	                   	103.840543213219163	 7.0000000000000000	 2.6000860834606221e+00
 9512-12705	 9.243	                   	                    	                   	 90.246549197007567	12.3781653583700155	 1.9295031836077852e+00
12512-12703	10.542	153.360908186155967	 22.5785753235861222	 1.0984525631873960	160.794044715124528	 7.8509429758091613	 2.1156016040178964e+00
 9882-12702	10.665	                   	                    	                   	193.497431494345591	 8.5815696870603979	 3.5904455419048440e+00
 12079-9101	10.834	217.222923879403083	  8.4647861125634218	 1.2570017067060757	228.218664228801771	 9.9408945356547882	 1.8567739380243073e+00
  8995-9102	 8.941	                   	                    	                   	 42.945074830359573	11.3570372488322917	 9.9575643275988557e-01
  8336-9101	 9.155	                   	                    	                   	 85.772067912162612	 8.3401222654101055	 2.0754720602186754e+00
  9033-9102	10.057	                   	                    	                   	118.599593763239824	 8.3208252259618849	 2.0905685326612713e+00
  8727-9101	10.965	239.954851366316035	  5.9324331915022563	 0.6760498934993125	200.694011171175362	15.3388526588517475	 6.2795770249079341e-01
11952-12705	 9.291	                   	                    	                   	 90.552102833853581	 8.0850224730837912	 2.1711980961757567e+00
  8615-9101	10.780	173.801273359560270	  6.3989204052462130	 0.9140359717717980	181.207126496876242	 7.0000000000000000	 2.1659473900520871e+00
 9042-12703	10.849	179.208926439794539	 14.3668563799791187	 0.6782282787278855	221.607822838627669	11.0915048892800119	 1.2094044061400291e+00
 9489-12703	 9.723	                   	                    	                   	122.360766911382086	 8.4970616724061259	 2.2251305271432047e+00
 11018-6101	10.736	178.093232906855292	  7.4402742726632241	 1.0262851699232682	213.909846304599284	 7.9232584740238341	 2.0673907409156791e+00
  8318-9101	 9.798	                   	                    	                   	106.344282249924390	 8.3486213241145517	 2.6413448048744126e+00
  8312-9102	10.914	123.745099074862125	 24.8203743274692705	 0.1907569943296968	147.738818292232764	34.4682347636968132	 1.4048921649269572e+00
 10218-9101	 8.964	                   	                    	                   	 52.698598957558985	11.9675670842224058	 1.0301255000955247e+00
 11024-9102	 9.722	                   	                    	                   	 91.234687187737848	 9.1385806961580442	 2.5778516156471079e+00
11834-12704	 9.985	                   	                    	                   	135.988127247249537	 7.4631749351717271	 2.8277929160898907e+00
  9027-9102	 9.344	                   	                    	                   	 85.512619281615571	 7.5910932627957957	 2.7510329378033456e+00
 8652-12702	11.545	                   	                    	                   	310.600314102753373	 9.0053483725994994	 2.0553904634119666e+00
 8262-12705	11.404	223.287830415187528	 15.2454415091407007	 0.9560540452291464	234.944550810578960	 7.0000000000000000	 2.0906169022963965e+00
  9091-9101	 9.990	                   	                    	                   	 98.331966328917218	 8.9851276733755512	 2.2022849555175110e+00
 11942-6104	10.880	183.749897540802635	 11.0251783123837512	 1.1312979290875975	195.881552079088522	 8.2710981768637311	 2.9211413754594657e+00
 11940-9102	10.916	257.027901899948404	  7.1140257913300022	 1.1749809062557393	271.331483220433938	11.7668812457114438	 3.3013006664379434e+00
11946-12703	10.614	114.697867876951364	 21.7802078238453056	 0.1999782403199528	                   	                   	
 8481-12702	10.587	137.860165090850529	 11.1455734422199431	 1.1609745029254801	145.465040048694590	10.7115710093128467	 2.4234621198707189e+00
  8138-9101	11.124	                   	                    	                   	255.996884189305945	 8.7779370848958678	 4.9075314334302282e+00
11945-12705	10.613	                   	                    	                   	152.897642503654453	 8.1692124064432399	 1.4999181185767134e+00
  8563-9102	 9.448	                   	                    	                   	 76.316896296032098	 9.2231504333283176	 2.1056772188278217e+00
  9038-9101	 8.835	                   	                    	                   	 35.662957496978734	 8.0256181499760100	 1.9020579566543001e+00
 12511-9102	 9.305	                   	                    	                   	 78.913538328897573	 9.4642060512366228	 1.9008939843829946e+00
  8978-6102	10.547	109.440633407810125	  8.9236047226730300	 0.8081008932202199	135.076397268484357	10.0796598262976325	 1.2768059488984920e+00
  8625-9102	10.181	                   	                    	                   	142.926152934329849	11.0479173574364111	 3.2373809444294381e+00
  8149-6104	 9.213	                   	                    	                   	 72.728641007053881	 7.4635481064176705	 1.6933778017148031e+00
  9091-6104	10.643	180.088790403301715	  7.7570111608019907	 1.0733501435151471	195.766867719630369	 8.3401222654101055	 2.7725745587534738e+00
 8311-12705	10.068	                   	                    	                   	124.104564758134075	 8.4081443872082993	 2.2423446373193858e+00
 8134-12704	11.344	                   	                    	                   	249.221962057088064	 8.0706160961239259	 4.4322008305603022e+00
 10219-9102	10.266	                   	                    	                   	169.447178111348876	 7.6973433376710672	 3.7042971782767400e+00
  7959-6102	11.064	 60.663823796519175	 24.9031000509103606	 0.2182468509213737	 55.295258797480408	14.5430262932932450	 9.7719693267930152e-01
 11833-9102	10.597	182.627743988116720	 12.0813222016970236	 1.0421794966635118	187.864856676155995	 7.3229456864652374	 1.7158416838821431e+00
 8656-12701	10.356	130.598928997477230	 28.2259210207181859	 0.8394570044167526	130.559838129667270	 7.9632208354626908	 1.7404031031420431e+00
  8462-9102	 9.793	                   	                    	                   	 85.529541294858518	 7.0000000000000000	 1.9971236904505349e+00
  9192-6104	 9.955	                   	                    	                   	112.686047166056625	 7.4533181804647342	 2.8253041222162087e+00
  8601-9101	10.140	                   	                    	                   	147.646259923071796	 9.9834468600726360	 2.7406759850261255e+00
12488-12704	10.831	                   	                    	                   	212.875035958299407	 8.6095652997341396	 4.2332898236837382e+00
11011-12705	10.151	                   	                    	                   	126.704053078586625	 9.2374523099970975	 2.9514999320050590e+00
  8570-6103	 8.931	                   	                    	                   	 69.163335428201293	 9.6365157645216453	 1.2282068019184933e+00
11951-12701	10.970	213.555175363735486	 14.3792048643009807	 1.2764135365997442	225.967214778731062	 7.0000000000000000	 2.8425705089132860e+00
  9871-9101	 9.493	                   	                    	                   	 80.068839687274334	11.3204811471352791	 1.1764142434403533e+00
  8940-3703	10.816	220.292449700964823	 11.7906959840579866	 1.2174373354562191	234.381390041504574	 7.3488448356106932	 3.3093281994325947e+00
 8727-12704	 9.396	                   	                    	                   	 78.884915759097254	 8.9950252155740120	 2.4477781468737732e+00
12088-12703	10.276	127.197975116022121	 42.0583138462348387	 0.9115554292641996	136.798302406745393	11.1337401237574234	 1.4576206278492132e+00
  8979-6101	 9.904	                   	                    	                   	103.613624375904720	 7.0000000000000000	 2.6552045018323089e+00
11823-12702	11.306	260.417940784588950	 15.8817298813719177	 1.1089362975657056	282.094220615592462	 8.6381201962215499	 3.5397738639128251e+00
  9488-6101	 9.668	                   	                    	                   	 72.952029182480544	22.3752495424194002	 1.4729047068372056e+00
11976-12704	11.317	                   	                    	                   	379.918211997579647	15.9744308661099215	 1.5103274828822113e+00
  7981-9101	 9.414	                   	                    	                   	 72.772068329871587	10.7618570682855257	 1.5646154384804347e+00
 9192-12701	10.696	178.411475055069957	 12.9654758284309111	 0.9250323697097148	192.180906345592888	 7.8817135200572253	 3.2245044429287426e+00
 8333-12703	10.995	164.040955680335685	  8.4292645059026263	 0.9895365480301264	195.300832923897929	 7.5377681998414783	 2.1685812797969266e+00
 8603-12703	10.643	143.167101773000638	 17.0916182181975955	 0.6293827489440159	166.031496838924681	11.7597415014960784	 1.0393982337410259e+00
 9888-12705	10.856	180.575022241259433	 13.7639603373744812	 0.7009273127104826	207.922797577488723	 8.2344656277409118	 2.5823993372764580e+00
11980-12705	 9.204	                   	                    	                   	 56.704939587792182	 7.8342368060679926	 1.9217848183372166e+00
 9508-12701	11.573	272.512298819729381	 19.7477903428187318	 1.1181212007773991	289.770547755889936	 7.1447179706501451	 2.5678987113904488e+00
 8334-12702	 9.941	                   	                    	                   	108.209627208601731	22.6624785385216150	 2.2235252563369339e+00
 8155-12704	 9.404	                   	                    	                   	 71.801579113838486	12.2766046957811454	 1.3829247362603438e+00
12089-12701	10.270	                   	                    	                   	113.627257619761679	 8.3717140690002712	 2.1174695512508483e+00
10213-12703	 9.938	                   	                    	                   	102.112827383619873	10.1118973306555979	 1.7871408067898720e+00
12514-12704	10.519	                   	                    	                   	138.434828925825315	 7.1140639271432224	 2.6241271206911740e+00
 8563-12701	10.362	                   	                    	                   	155.269028665723226	 7.0000000000000000	 3.0448405505829585e+00
11755-12703	10.231	                   	                    	                   	157.514124673847334	 7.6313274360673642	 3.2736450692580514e+00
 8994-12701	10.496	214.064296421628399	 10.7955145936252528	 1.0865052270723907	225.335683104750615	 7.3237105454284901	 4.1532482659634384e+00
11025-12701	11.624	314.056608670497440	 18.0267205114108684	 1.1477407432624758	320.188509268167650	10.8877565768622624	 3.0978000674329329e+00
 8936-12705	11.259	298.828708406928854	 23.2237216952804708	 0.6367723742555208	341.550720912358202	28.6567688714760713	 5.9817320002247265e-01
 8146-12702	11.089	238.490749520234800	 14.2926751559947647	 0.9867304318247164	255.102184502082764	10.5194302028466815	 3.7390472935043686e+00
 8984-12704	10.508	110.195151213020296	 18.2700153600643276	 0.5544945399288963	 90.176946561943438	17.5793091881285548	 4.0869063752482132e-01
 11946-6102	11.010	234.900519923640815	 10.1614472909770015	 0.6035800325294185	246.649265361049117	11.3040818358963158	 7.6686835273075571e-01
12675-12701	11.149	287.620870165367819	  9.3037813067822857	 0.7697124406728871	306.520647180595972	 9.9272480692122915	 1.1912781605566778e+00
11952-12701	11.105	195.082204567031852	 12.5102944952892479	 0.6543868393774240	246.452691247726193	15.6362151589493070	 9.2581927644896966e-01
11832-12705	10.040	                   	                    	                   	103.785894936758879	 9.4270156461057031	 2.3800721525943151e+00
 7965-12702	11.168	223.450445527270176	  7.8883063642828821	 1.0043756240334596	248.453883651587546	 7.3415212532667313	 2.6816356493361657e+00
 8621-12705	11.180	237.253906487488194	  4.8412659486593146	 0.8331023333686651	228.090862361299713	 7.7603862011881404	 9.7160504943382875e-01
12489-12703	10.308	                   	                    	                   	166.413411819288740	 7.0000000000000000	 3.1046187093835966e+00
 8626-12705	11.524	336.337075298168770	 19.9481563403498043	 0.7397400361094106	                   	                   	
 9500-12704	10.638	177.839960329771884	  7.2527143932714360	 0.5926943324928954	194.476237963123594	 7.4421488722758271	 1.1647569529489421e+00
 8657-12704	 9.205	                   	                    	                   	 55.669191727502962	16.5637871665076588	 7.8081538213663493e-01
 11947-6102	10.919	228.849395322180783	 25.2882621203294349	 1.2123897384614124	214.159307410949253	 7.0000000000000000	 4.3059610924304463e+00
 8951-12702	10.621	187.215908048274287	  8.6383536736550841	 0.8767908677492002	                   	                   	
 7968-12703	11.588	310.212988682963783	 11.1715699447576373	 1.4080475970213548	330.997333439639931	 8.2002104236589926	 3.0575281171637929e+00
11939-12705	10.456	171.549250198562277	  7.2799140326554745	 0.9185314883499039	188.670618371545032	 7.0000000000000000	 1.9827280885147067e+00
 7962-12704	10.185	                   	                    	                   	136.712138181821501	10.8234091273448101	 1.8121780346057650e+00
 8325-12703	10.831	202.258935020337617	  9.2269071709604695	 0.7158891886067342	210.838015556538551	10.4912337874397696	 1.0899542530121795e+00
12089-12702	10.470	                   	                    	                   	161.531313599037048	10.1867086043107804	 2.9736202554995743e+00
 8085-12704	10.636	175.087830730692076	  8.9614842831069659	 1.1719580621640469	186.077111985003398	 7.0000000000000000	 3.3502840641802076e+00
 8330-12703	10.348	167.417112205602052	 13.9935566845839734	 0.9025607517647900	183.593677770399324	 7.0000000000000000	 2.4852703853508031e+00
 8488-12704	 9.504	                   	                    	                   	 78.577308951374064	 9.8644279325100577	 2.2186077166843550e+00
 9025-12705	10.298	                   	                    	                   	147.329381856613054	 8.7336235752789477	 3.6458166769315139e+00
 9882-12705	10.737	195.693315621637225	  9.1905131447468964	 1.0259286394629721	201.956069663604922	 7.7301022425550503	 2.3664173349082329e+00
 9046-12705	 9.902	                   	                    	                   	 97.911291865982037	 8.6703521420810414	 2.5499845781123125e+00
  8568-6103	11.022	210.869098654313120	 10.8156639804944099	 1.4352552489780743	205.888091419942043	 7.5757250385299439	 2.1381438368914982e+00
10508-12701	11.116	179.052605827350419	 35.4261634113995854	 0.9123901589708516	208.036821005341153	 9.3992665898101517	 2.3311053625515492e+00
12081-12705	 9.801	                   	                    	                   	 70.122765401275075	 9.2393897335878012	 1.6822239191332189e+00
11025-12705	11.239	150.254447762991703	 17.9981735386031545	 0.2629948465665735	309.682193123564616	15.6164837912211656	 1.1194831698649983e+00
 9492-12703	10.363	115.862972607257717	 17.7770096870546439	 0.8075950863695505	141.798876977796454	 8.8986171882991698	 2.0493680724888237e+00
 8622-12701	10.942	101.031969945379188	 15.8050117834858739	 0.3037813599198951	237.042631881631195	56.5758531117489980	 7.1528021442866396e-01
 8149-12705	11.243	109.920678358323130	 34.6661417320741663	 0.2060587107851831	                   	                   	
11024-12704	10.039	                   	                    	                   	 74.664023072736001	12.6521324928367527	 4.2392965095216090e-01
 10838-6101	 9.541	                   	                    	                   	 81.108862489424467	13.0346162410997213	 1.9128167708499328e+00
 8253-12704	10.265	                   	                    	                   	 97.420465306629438	 9.3021550899417829	 1.4397424574770452e+00
11745-12702	10.680	164.078782254575913	  9.2669089956179427	 1.0484743904657725	131.451415674702787	 7.7527629413757388	 1.6761626349677585e+00
 9050-12704	11.222	250.147035493050311	 27.5684827446930925	 0.6919370549539320	296.757135944543279	 8.3926212620663403	 1.9527659283226810e+00
 8465-12702	 9.365	                   	                    	                   	 94.931615143832474	 7.9538918766977744	 2.5290760715565557e+00
11017-12704	10.582	163.181126821334146	 11.8270488916463385	 0.7935132631169144	171.834751714184904	 7.0700001500124383	 3.5894914540656253e+00
 11838-9101	10.577	119.610512570267645	 14.1270397282623463	 0.8946026391091927	129.983872778513728	11.0799025689892900	 9.3261635320522385e-01
 8096-12702	 9.608	                   	                    	                   	 78.414327754540409	 9.1996648103138430	 7.3568891696114347e-01
10513-12704	10.997	148.816376508245213	  7.7676907346214081	 0.4029861311573974	                   	                   	
12074-12704	11.041	199.291335536427653	  9.8719186771374083	 0.9581639742153544	234.331446726975059	 7.0000000000000000	 1.4552299862949225e+00
 7959-12704	10.931	137.609637181834785	 11.6975869219925599	 0.5132780276770014	154.703404374513127	 9.4346205565777019	 1.3576219841163844e+00
  9196-6103	10.671	191.950650465795093	 10.1711574779697216	 1.0882042836383841	206.203610655278851	 9.8886375364251116	 3.2155681601755948e+00
 8336-12702	10.734	162.922879854992999	 15.0877579461020552	 0.5164212027181702	193.218775058548317	 7.5910932627957957	 2.1875370814598365e+00
  8591-3704	11.478	 84.119349254821927	 47.8054959398902071	 0.1062731314731713	                   	                   	
 9182-12701	11.851	132.701229720352615	 51.0536074969638207	 0.2128786880111777	                   	                   	
 8449-12701	 9.143	                   	                    	                   	 53.120969455699068	17.2153201277203500	 1.2239625278074917e+00
  8466-9101	 9.701	                   	                    	                   	118.657645502367544	 8.4024436042881057	 3.3358455539754983e+00
 8311-12703	10.664	203.100993701251383	  8.4260523666344671	 1.2725541434470604	206.487730859349369	 8.3980314211010150	 2.7248302727384055e+00
 8131-12704	10.904	229.044892284740058	  7.7492131467361105	 1.0728190944758131	213.098992273607792	 9.8679337013042669	 1.5474243826521017e+00
11016-12703	11.138	276.343446106543070	 18.0948220628568990	 0.6444855708531071	291.873424033019319	 8.2604277949787530	 1.8906775506537472e+00
11947-12703	10.676	181.309750119695309	  9.2063186820283214	 1.0807297790719137	186.216344330988136	 8.1902167929226817	 2.9809854902508008e+00
 9879-12703	10.322	123.293417495410409	 10.5865514852236871	 0.9053884442748070	137.409970124785673	 7.9456644726145278	 2.2628279678485135e+00
 9889-12702	10.747	154.525373150949861	 10.1616862780184167	 0.7083952689078296	170.241693901111148	 9.8613087463210363	 9.6468408716794896e-01
 9181-12705	11.076	158.616383919302336	 14.7231138417096439	 0.8888187053739294	171.858610857586257	 7.6532110073118256	 7.6553571748830329e-01
10222-12702	11.288	249.102899669163776	 11.7375103932958034	 1.3244481553216081	270.549215705393635	 8.0870147076792502	 3.8162284842321439e+00
 8341-12701	 9.830	                   	                    	                   	113.551996123299801	 7.0000000000000000	 2.7063010504326015e+00
11836-12702	 9.726	                   	                    	                   	 96.901904843872785	 7.0000000000000000	 2.5185120381146091e+00
11004-12705	10.820	211.915259051707835	  9.7181448364192633	 1.0352400548454082	226.049858064065546	11.1521762478777724	 3.1277926800663605e+00
  9487-6102	 9.729	                   	                    	                   	112.993057478937516	 7.1447179706501460	 2.9583830823502293e+00
 8318-12705	10.259	                   	                    	                   	132.636896779540336	 7.0000000000000000	 3.3421145825982177e+00
 9494-12703	 9.412	                   	                    	                   	 87.648054285775601	 9.7558106132124180	 1.8703696389628361e+00
  8138-3702	11.091	107.197795631126837	 28.8515820139916812	 0.1690131339649962	 79.431073092602048	21.8159569846027566	 3.3957128228045530e-01
